,popularity,original_title,director,runtime,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,net_adj,action,science_fiction,thriller,crime,family,drama,tv_movie,animation,mystery,adventure,war,music,foreign,comedy,horror,documentary,fantasy,western,romance,no_genre,history,release_day,holiday,release_year_groups
2187,0.312595,Our Family Wedding,Rick Famuyiwa,103,"Fox Searchlight Pictures,Dune Entertainment,Sneak Preview Entertainment,Pointe Studios",2010-03-12,26,5.9,2010,14000000.0,21409028.0,7409028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2188,0.146543,ì˜í˜•ì œ,Jang Hoon,116,Showbox,2010-02-04,10,6.3,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2189,0.335013,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick,76,"Good Story Productions,POP6,Codex Pictures",2010-12-10,15,5.5,2010,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2190,0.334115,Double Wedding,Craig Pryce,87,"Jaffe / Braunstein Enterprise,Lifetime Network",2010-07-20,12,5.3,2010,104002432.0,0.0,-104002432.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Tuesday,False,"(2005.0, 2010.0]"
2191,0.332904,Halo Legends,Shinji Aramaki|Hideki Futamura,93,Microsoft,2010-02-16,19,7.2,2010,100000.0,1000000.0,900000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2192,0.331978,Free Willy: Escape From Pirate's Cove,Will Geiger,75,Warner Bros.,2010-03-23,22,5.1,2010,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2193,0.328667,Barney's Version,Richard J. Lewis,134,Serendipity Point Films,2010-10-26,70,6.9,2010,30000000.0,8454301.0,-21545699.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2194,0.32716,Frankie & Alice,Geoffrey Sax,101,Access Motion Pictures,2010-05-17,14,5.7,2010,0.0,693181.0,693181.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(2005.0, 2010.0]"
2195,0.255051,The People vs. George Lucas,Alexandre O. Philippe,93,Independent,2010-03-14,19,5.9,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2196,0.3261,Edge of Darkness,Martin Campbell,117,"Icon Productions,BBC Films,GK Films,Warner Bros.",2010-01-29,276,6.0,2010,80000000.0,74901339.0,-5098661.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2197,0.321863,Altitude,Kaare Andrews,90,Darclight Films,2010-10-10,36,4.8,2010,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2198,0.321694,The Reef,Andrew Traucki,94,"Lightning Entertainment,Screen Australia,Screen NSW,ProdigyMovies,Mysterious Light",2010-05-15,59,5.3,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2199,0.326168,The Clinic,James Rabbitts,94,"Accelerator Films,Great Southern Land Entertainment,RMB Productions",2010-10-10,25,5.1,2010,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2200,0.319013,En ganske snill mann,Hans Petter Moland,103,Paradox Produksjon,2010-03-19,14,6.3,2010,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2201,0.318587,4.3.2.1,Noel Clarke|Mark Davis,117,"Unstoppable Entertainment,Atlantic Swiss Productions,Veneration Music,Retro-juice Productions",2010-06-02,37,5.9,2010,4600000.0,1163967.0,-3436033.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Wednesday,False,"(2005.0, 2010.0]"
2202,0.315527,Dirty Girl,Abe Sylvia,90,iDeal Partners Film Fund,2010-09-12,36,6.2,2010,4000000.0,55125.0,-3944875.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2203,0.312322,The Tree,Julie Bertuccelli,100,"Kojo Pictures,Tatfilm Produktionsges. mbH,Dorje Film,Les Films du Poisson,Canal+",2010-05-23,23,6.7,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2204,0.309807,Bereavement,Stevan Mena,103,Independent,2010-07-16,12,5.9,2010,2000000.0,0.0,-2000000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2205,0.308417,Minions: Orientation Day,Kyle Balda|Samuel Tourneux,4,"Universal Pictures,Illumination Entertainment",2010-12-13,79,7.0,2010,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Monday,False,"(2005.0, 2010.0]"
2206,0.307351,The Chosen One,Rob Schneider,101,Independent,2010-09-03,10,5.1,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2207,0.346071,Catfish,Henry Joost|Ariel Schulman,87,Hit the Ground Running Films,2010-09-17,125,6.4,2010,30000.0,3045943.0,3015943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2208,0.302377,Furry Vengeance,Roger Kumble,92,"Summit Entertainment,Robert Simonds Productions,Participant Media,Imagenation Abu Dhabi FZ,Furry Vengeance Productions",2010-04-02,75,4.7,2010,35000000.0,39340177.0,4340177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2209,0.301054,Casino Jack,George Hickenlooper,108,"An Olive Branch Productions,Rollercoaster Entertainment,Vortex Words Pictures,Hannibal Pictures,Trigger Street Productions",2010-09-16,43,6.0,2010,12500000.0,1083683.0,-11416317.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2210,0.300283,Kites,Anurag Basu,131,Bollywood Hollywood Production,2010-05-21,30,5.8,2010,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(2005.0, 2010.0]"
2211,0.297737,Quantum Apocalypse,Justin Jones,93,"Bullet Films,Rolize GmbH & Co.",2010-02-24,11,3.3,2010,2500000.0,0.0,-2500000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2212,0.29666,Hatchet II,Adam Green,89,"ArieScope Pictures,Dark Sky Films",2010-08-26,42,5.1,2010,2500000.0,52604.0,-2447396.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2213,0.287095,The First Grader,Justin Chadwick,103,"Original Pictures,Sixth Sense Productions",2010-09-04,16,5.5,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saturday,False,"(2005.0, 2010.0]"
2214,0.757081999999999,The Pacific,Jeremy Podeswa|Tim Van Patten|David Nutter|Graham Yost|Carl Franklin|Tony To,540,"Playtone,HBO,DreamWorks Television",2010-05-16,183,7.8,2010,120000000.0,0.0,-120000000.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Sunday,False,"(2005.0, 2010.0]"
2215,0.289545,Chun sing gai bei,Benny Chan,110,"Enlight Pictures,Shanxi Film Studio,Guangzhou Ying Ming Media Co.",2010-08-11,11,5.0,2010,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2216,0.289469,Lake Placid 3,G.E. Furst,93,"Stage 6 Films,Curmudgeon Films,RCR Media Group,UFO Films",2010-08-21,16,3.3,2010,2500000.0,0.0,-2500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2217,0.289022,The Myth of the American Sleepover,David Robert Mitchell,93,Roman Spring Pictures,2010-05-17,18,6.3,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Monday,False,"(2005.0, 2010.0]"
2218,0.286433,Harriet the Spy: Blog Wars,Ron Oliver,90,"Disney Channel,9 Story Media Group",2010-01-01,25,4.1,2010,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,True,"(2005.0, 2010.0]"
2219,0.285687,Brotherhood,Will Canon,79,Independent,2010-01-01,13,6.0,2010,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,True,"(2005.0, 2010.0]"
2220,0.283241,Dylan Dog: Dead of Night,Kevin Munroe,107,"Hyde Park Films,platinum studios,Long Distance Films",2010-10-26,69,4.9,2010,20000000.0,4634062.0,-15365938.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2222,0.279938,Ben Hur,Steve Shill,184,"Akkord Film Produktion GmbH,Drimtim Entertainment,Muse Entertainment Enterprises,Zak Productions,FishCorb Films",2010-05-01,14,6.4,2010,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday,False,"(2005.0, 2010.0]"
2223,0.278689,Road Train,Dean Francis,90,"Screen Australia,Fulcrum Media Finance,ProdigyMovies",2010-05-28,14,3.2,2010,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2224,0.278268,Lying to Be Perfect,Gary Harvey,89,"Front Street Pictures,Lifetime Productions",2010-01-30,23,5.8,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2225,0.276859,Third Star,Hattie Dalton,92,Independent,2010-06-01,18,7.1,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2226,0.494214,Milf,Scott Wheeler,88,"The Asylum,The Global Asylum",2010-10-17,11,3.9,2010,500000.0,0.0,-500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2227,0.275607,Howl,Rob Epstein|Jeffrey Friedman,84,"RabbitBandini Productions,Werc Werk Works",2010-08-26,45,6.8,2010,30000.0,617000.0,587000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2228,0.27519,Freakonomics,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,93,"Chad Troutwine Films,Green Film Company,Human Worldwide,Loki Films",2010-10-01,25,6.7,2010,3000000.0,103735.0,-2896265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2229,0.271442,Tiny Furniture,Lena Dunham,99,Tiny Ponies,2010-11-12,29,5.8,2010,65000.0,0.0,-65000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2230,0.271381,The Perfect Game,William Dear,118,"HighRoad Entertainment,Prelude Pictures,Lone Runner Entertainment,Kenio Films,Perfect Game, The",2010-04-01,12,5.7,2010,12500000.0,3878993.0,-8621007.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2231,0.269283,Happythankyoumoreplease,Josh Radnor,100,"Paper Street Films,Tom Sawyer Entertainment,Back Lot Pictures",2010-01-20,51,6.4,2010,0.0,215576.0,215576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Wednesday,False,"(2005.0, 2010.0]"
2232,0.26795,Scrat's Continental Crack-Up,Steve Martino|Mike Thurmeier,3,Blue Sky Studios,2010-12-25,20,7.1,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2233,0.265649,The Prince & Me 4: The Elephant Adventure,Catherine Cyran,90,"Swingin' Productions,M1 Films",2010-03-23,14,5.8,2010,2500000.0,0.0,-2500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Tuesday,False,"(2005.0, 2010.0]"
2234,0.284327,Jesse Stone: No Remorse,Robert Harmon,87,Brandman Productions,2010-05-09,10,5.9,2010,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2235,0.260669,Dead Space: Aftermath,Mike Disa,85,"Film Roman Productions,Starz Media,Electronic Arts (EA),Gotham Group,Visceral Games",2010-12-31,19,5.7,2010,2500000.0,0.0,-2500000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,True,"(2005.0, 2010.0]"
2236,0.259649,Prowl,Patrik Syversen,81,"After Dark Films,Dobre Films,Midsummer Films,Vision Entertainment Group",2010-09-04,17,4.2,2010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2237,0.2596,Stake Land,Jim Mickle,98,"Glass Eye Pix,Belladonna Productions,Off Hollywood Pictures",2010-09-30,143,6.2,2010,650000.0,33245.0,-616755.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2238,0.257311,DC Showcase: Jonah Hex,Joaquim Dos Santos,12,"DC Comics,Warner Bros. Animation",2010-07-27,11,6.0,2010,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2239,0.256392,Super Hybrid,Eric Valette,95,"TADORA Filmproduktions,Stallion Media,Studio 407",2010-01-01,14,3.5,2010,13000000.0,0.0,-13000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,True,"(2005.0, 2010.0]"
2240,0.247732,Bill Burr: Let It Go,Shannon Hartman,65,Independent,2010-09-18,12,8.0,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2241,0.162356,Red White & Blue,Simon Rumley,102,"Fidelity Films,Rumleyvision,ScreenProjex",2010-10-08,13,5.7,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2242,0.252021,Pregnancy Pact,Rosemary Rodriguez,87,Independent,2010-01-23,26,4.5,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2243,0.187905,Restrepo,Tim Hetherington|Sebastian Junger,93,Outpost Productions,2010-06-25,78,7.1,2010,0.0,1422910.0,1422910.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2244,0.25054,The Warrior's Way,Sngmoo Lee,100,Boram Entertainment Inc.,2010-12-02,74,6.4,2010,425000000.0,11087569.0,-413912431.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2245,0.377897,Hubble 3D,Toni Myers,44,"Warner Bros.,IMAX Space Ltd.",2010-03-19,31,6.5,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2246,0.246578,Burke & Hare,John Landis,91,"Ealing Studios,Fragile Films,Quickfire Films,Prescience,Aegis Film Fund",2010-10-29,75,6.0,2010,10000000.0,4349187.0,-5650813.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2247,0.245627,Abandoned,Michael Feifer,93,Renegade Pictures,2010-08-24,23,4.8,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2248,0.245438,Beautiful Boy,Shawn Ku,100,"First Point Entertainment,Braeburn Entertainment",2010-09-12,13,5.9,2010,0.0,63931.0,63931.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2249,0.244947,Scooby-Doo! Abracadabra-Doo,Spike Brandt,75,Warner Bros. Animation,2010-02-16,12,6.4,2010,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2250,0.2448,Space Chimps 2: Zartog Strikes Back,John H. Williams,76,Wonderworld Studios,2010-05-26,17,5.0,2010,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2251,0.243848,Lost Boys: The Thirst,Darlo Piana,81,"ApolloMovie Beteiligungs,Thunder Road Pictures,Hollywood Media Bridge,Film Afrika Worldwide",2010-05-12,26,5.3,2010,4400000.0,0.0,-4400000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2252,0.559371,Elektra Luxx,Sebastian Gutierrez,98,Gato Negro Films,2010-03-14,23,4.2,2010,0.0,10.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2253,0.241802,The Traveler,Michael Oblowitz,96,"Hollywood Media Bridge,Front Street Pictures,Voltage Pictures",2010-10-01,10,6.0,2010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2254,0.241541,Inhale,Baltasar KormÃ¡kur,100,26 Films,2010-08-27,21,5.9,2010,10000000.0,55089.0,-9944911.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2255,0.240403,Four Lions,Chris Morris,101,"Film4,Drafthouse Films,Warp Films,Wild Bunch Distribution",2010-05-07,262,7.0,2010,967686.0,4270000.0,3302314.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2256,0.237797,Les 7 jours du talion,Daniel Grou,105,Go Films,2010-06-22,23,6.3,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2257,0.280412,Beneath Hill 60,Jeremy Sims,122,"New South Wales Film & Television Office,Pacific Film and Television Commission,Screen Australia,The Silence Productions,Lucky Country Productions",2010-04-15,28,7.6,2010,7347125.0,0.0,-7347125.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Thursday,False,"(2005.0, 2010.0]"
2258,0.234574,2010: Moby Dick,Trey Stokes,87,"Asylum, The",2010-11-23,17,2.5,2010,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2259,0.408233,Brighton Rock,Rowan Joffe,111,"BBC Films,StudioCanal,UK Film Council",2010-09-13,22,5.4,2010,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(2005.0, 2010.0]"
2260,0.230821,X,Jon Hewitt,90,Independent,2010-12-31,20,5.3,2010,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,True,"(2005.0, 2010.0]"
2261,0.229124,Exorcismus,Manuel Carballo,98,Filmax,2010-12-29,24,5.5,2010,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2262,0.228405,Cemetery Junction,Ricky Gervais|Stephen Merchant,95,"Columbia Pictures,Sony International Motion Picture Production Group",2010-04-14,42,6.8,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2263,0.228045,Aziz Ansari: Intimate Moments for a Sensual Evening,Jason Woliner,56,Comedy Central,2010-01-19,14,6.4,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2264,0.227437,Gekijouban Trigun: Badlands Rumble,Satoshi Nishimura,95,"FUNimation Entertainment,Madhouse",2010-04-02,15,7.7,2010,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2265,0.227258,Winnebago Man,Ben Steinbauer,85,Field Guide Media,2010-07-09,13,6.0,2010,0.0,178174.0,178174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2266,0.339125,ExTerminators,John Inwood,92,"UTV Motion Pictures,Michaelson Films",2010-01-05,17,5.2,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2267,0.224505,NEDs,Peter Mullan,124,StudioUrania,2010-10-08,24,6.5,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2268,0.224171,Les MisÃ©rables in Concert - The 25th Anniversary,Nick Morris,178,Independent,2010-10-03,13,7.7,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Sunday,False,"(2005.0, 2010.0]"
2269,0.222293,Life Cycles,Derek Frankowski,47,Independent,2010-10-02,27,8.8,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saturday,False,"(2005.0, 2010.0]"
2270,0.222257,"Montevideo, Bog te video!",Dragan BjelogrliÄ‡,140,Intermedia Network,2010-12-19,11,7.3,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Sunday,False,"(2005.0, 2010.0]"
2271,0.219619,The Four-Faced Liar,Jacob Chase,87,"OneZero Productions,Cinescape Productions,6140 Productions,Brillhart / Gonzales Productions",2010-01-01,10,5.2,2010,2000000.0,0.0,-2000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,True,"(2005.0, 2010.0]"
2272,0.218552,I'm Still Here,Casey Affleck,107,They Are Going To Kill Us Productions,2010-09-10,49,6.2,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Friday,False,"(2005.0, 2010.0]"
2273,0.218279,An Invisible Sign,Marilyn Agrelo,96,"Silverwood Films,iDeal Partners Film Fund,J2 Pictures",2010-10-06,26,4.9,2010,0.0,1279.0,1279.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Wednesday,False,"(2005.0, 2010.0]"
2274,0.216759,Father of Invention,Trent Cooper,93,"Horizon Pictures,K. JAM Media,Bridgegate FIlms,Pangea Media Group",2010-02-14,23,4.9,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2275,0.216503,Waste Land,Lucy Walker,90,"O2 Filmes,Almega Projects",2010-01-24,23,7.8,2010,1500000.0,187716.0,-1312284.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2276,0.216339,WikiRebels: The Documentary,Bosse Lindquist,58,Independent,2010-12-12,12,7.0,2010,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2277,0.214381,The Extra Man,Shari Springer Berman|Robert Pulcini,108,"Wild Bunch,Likely Story,Tax Credit Finance,3 Arts Entertainment",2010-08-01,18,5.9,2010,7000000.0,453079.0,-6546921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2278,0.213623,Cheerleader Camp,Mark Quod,95,Independent,2010-07-27,11,2.7,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2279,0.212376,The Final,Joey Stewart,93,Agora Entertainment,2010-01-28,37,6.2,2010,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thursday,False,"(2005.0, 2010.0]"
2280,0.211508,Mega Shark vs. Crocosaurus,Christopher Ray,90,The Asylum,2010-12-21,15,2.4,2010,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tuesday,False,"(2005.0, 2010.0]"
2281,0.201591,Submarino,Thomas Vinterberg,105,Nimbus Film Productions,2010-09-01,25,7.0,2010,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wednesday,False,"(2005.0, 2010.0]"
2282,0.210425,Riverworld,Stuart Gillard,178,Reunion Pictures,2010-04-18,10,3.7,2010,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(2005.0, 2010.0]"
2283,0.385851,The Romantics,Galt Niederhoffer,95,"10th Hole Productions,Benaroya Pictures,Four of a Kind Productions",2010-09-10,46,4.8,2010,4500000.0,123820.0,-4376180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(2005.0, 2010.0]"
